gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
437894399	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336826918sfeshQTEnhcc43bi										http://creativecommons.org/licenses/by/4.0/	
437894398	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336826822EECvpzsqtUMuAJ3Q										http://creativecommons.org/licenses/by/4.0/	
437894369	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336850862BeTWJNMDgHsb8tQs										http://creativecommons.org/licenses/by/4.0/	
437894368	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336850842SDAbtlOyLvoSajhw										http://creativecommons.org/licenses/by/4.0/	
437894367	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336850762dtTugsmIK0ZDhT4o										http://creativecommons.org/licenses/by/4.0/	
437894310	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337065876pxqUf0kv4F6gvktg										http://creativecommons.org/licenses/by/4.0/	
437858236	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353461448d1yxT74qVvgn2DGu										http://creativecommons.org/licenses/by/4.0/	
437858145	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353455070rZ8IV6RUldfCWfas										http://creativecommons.org/licenses/by/4.0/	
437817384	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353869158HTtm8BjoVcRFWY1r										http://creativecommons.org/licenses/by/4.0/	
437810194	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779616oIs1PaIbLWmC75dN										http://creativecommons.org/licenses/by/4.0/	
437809228	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441338132121FypC1mwUp51EgXuv										http://creativecommons.org/licenses/by/4.0/	
437808281	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335904409wfm2VM7hRuvpE71P										http://creativecommons.org/licenses/by/4.0/	
437779947	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354149592CBk3KrNP62oj0Ieu										http://creativecommons.org/licenses/by/4.0/	
437779797	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354216018EPd8bHkQyyld6QZ0										http://creativecommons.org/licenses/by/4.0/	
437775774	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354150711VfrZsPtT00VnIiTR										http://creativecommons.org/licenses/by/4.0/	
437775726	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802258g1LH4zVpvKANLlfA										http://creativecommons.org/licenses/by/4.0/	
437775725	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413368023383yHggNxPRqtVDpWp										http://creativecommons.org/licenses/by/4.0/	
437775724	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802377XFhP3ecAn4PCmCUv										http://creativecommons.org/licenses/by/4.0/	
437775723	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802478bt4svYI48neO5fmN										http://creativecommons.org/licenses/by/4.0/	
437775722	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336778659l2DNkdLINZlNwLcs										http://creativecommons.org/licenses/by/4.0/	
437775721	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144133677869892xjkfZvAQX2gZup										http://creativecommons.org/licenses/by/4.0/	
437775720	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336778719lt6Mf6y1H7m5dxO0										http://creativecommons.org/licenses/by/4.0/	
437775719	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336778944HKqq7wZcYcknsyJp										http://creativecommons.org/licenses/by/4.0/	
437775718	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336778985A0KMeOSKp11QaDBG										http://creativecommons.org/licenses/by/4.0/	
437775717	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413425584872XSLVuujBRj20HFW										http://creativecommons.org/licenses/by/4.0/	
437775716	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353251353B8K8fTyiT2izM6fP										http://creativecommons.org/licenses/by/4.0/	
437775715	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353831105GehL6fqorEj5OVBa										http://creativecommons.org/licenses/by/4.0/	
437775701	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354148662J8vh61Pz9oeh0qi4										http://creativecommons.org/licenses/by/4.0/	
437775466	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779727rMKWyMBcmaKI160o										http://creativecommons.org/licenses/by/4.0/	
437775465	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441342547316l9r7CI0rTC5m7WEW										http://creativecommons.org/licenses/by/4.0/	
437770613	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337156120svwjPIt9x4DlLwvR										http://creativecommons.org/licenses/by/4.0/	
437770612	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354149397vHgAWLkfxE6gEyX0										http://creativecommons.org/licenses/by/4.0/	
437763812	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337156278bML1DDhJrwF890b3										http://creativecommons.org/licenses/by/4.0/	
437763811	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144135337547050eT2aOMk8RblZit										http://creativecommons.org/licenses/by/4.0/	
437763810	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354138308WLiXYwgd9S0KY6tL										http://creativecommons.org/licenses/by/4.0/	
437758191	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336508100HaiymdHtcLQluh5V										http://creativecommons.org/licenses/by/4.0/	
437758190	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337100045NymA4k6lawFMkPYx										http://creativecommons.org/licenses/by/4.0/	
437758189	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336999492LsvLueNp7o9PlGML										http://creativecommons.org/licenses/by/4.0/	
437758188	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336999528Bg4asQiZYp2sec6C										http://creativecommons.org/licenses/by/4.0/	
437758187	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336999697Dp29U4uVe1VjKUxy										http://creativecommons.org/licenses/by/4.0/	
437758186	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413369765844hssLmjjSqPPtnka										http://creativecommons.org/licenses/by/4.0/	
437758185	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336976622GFSnKgEbdEmR6ZDg										http://creativecommons.org/licenses/by/4.0/	
437758184	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336976730sFZl6Rz9Tp0S65JF										http://creativecommons.org/licenses/by/4.0/	
437758183	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336976819fqIlL7uQclIryAKA										http://creativecommons.org/licenses/by/4.0/	
437758182	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353632533y7zSOUsRyaM9L1NG										http://creativecommons.org/licenses/by/4.0/	
437758181	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353348537YdyqR4zrvN6GfNoN										http://creativecommons.org/licenses/by/4.0/	
437758180	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353309772hweW45Qqw9cbpzgF										http://creativecommons.org/licenses/by/4.0/	
437758179	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353374907B11aSJGBIST6daO4										http://creativecommons.org/licenses/by/4.0/	
437758178	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353878806nYQuxNhucyEBxy9w										http://creativecommons.org/licenses/by/4.0/	
437758177	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354023530ukKebqVY47EG9mSO										http://creativecommons.org/licenses/by/4.0/	
437758176	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354054519EfBcGiA45Z1rxBea										http://creativecommons.org/licenses/by/4.0/	
437758175	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353974656rPDqrAwdmaOLJPbu										http://creativecommons.org/licenses/by/4.0/	
437758174	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353848167ntYPhVUiVqY4Casn										http://creativecommons.org/licenses/by/4.0/	
437758173	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353848205YmWeEZOvDMkfFNur										http://creativecommons.org/licenses/by/4.0/	
437758172	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354124715bx1N21BToQONJPF8										http://creativecommons.org/licenses/by/4.0/	
437758171	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354124792GUj2h3dS3cyGWBaR										http://creativecommons.org/licenses/by/4.0/	
437758170	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354125871acZgSGw8I3LuqbOz										http://creativecommons.org/licenses/by/4.0/	
437758169	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354138187xY6tv5Dmic9Lb6UW										http://creativecommons.org/licenses/by/4.0/	
437758168	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353290433AIOWya9imXSsub0u										http://creativecommons.org/licenses/by/4.0/	
437758167	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353681502No3JJ5lp0CUY6BrE										http://creativecommons.org/licenses/by/4.0/	
437758166	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413371557401BtzWFJGfyL9OuLs										http://creativecommons.org/licenses/by/4.0/	
437757602	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353348768WGfnM7sso8YiaTVG										http://creativecommons.org/licenses/by/4.0/	
437757601	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353461392OhqB5PfN8WbNfbs5										http://creativecommons.org/licenses/by/4.0/	
437757600	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353745291srF2qpyX3t8C7qSb										http://creativecommons.org/licenses/by/4.0/	
437635272	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442314663388y8k9trxiwaDif7m9							Paris, Muséum National d'Histoire Naturelle, RG			http://creativecommons.org/licenses/by/4.0/	
437614525	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779026SnCGlQ6O4h2t50qQ										http://creativecommons.org/licenses/by/4.0/	
437613298	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413533765615UjcilBfsjdgdiNK										http://creativecommons.org/licenses/by/4.0/	
437610998	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353792470GRxt7VPPfdeHPuIH										http://creativecommons.org/licenses/by/4.0/	
437610824	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354021307Yqi9gHui9C8gNJPe										http://creativecommons.org/licenses/by/4.0/	
437610807	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353800568UgCkErIRyCnWtBhu										http://creativecommons.org/licenses/by/4.0/	
437610782	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354043381xYwwWFdBub2Unut1										http://creativecommons.org/licenses/by/4.0/	
437603906	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779164EdT1AQVrLXcepFSM										http://creativecommons.org/licenses/by/4.0/	
437603789	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336850574W42DaONXxQAtxT6Y										http://creativecommons.org/licenses/by/4.0/	
437603754	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337040432BlZdBeYTnkEKos70										http://creativecommons.org/licenses/by/4.0/	
437603083	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337327539aqJn6Glayqb54qtG										http://creativecommons.org/licenses/by/4.0/	
437570931	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353348861QlB3MF1NQXltY4Si										http://creativecommons.org/licenses/by/4.0/	
437569329	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354218874OJIJ2UFpKLUpWU7t										http://creativecommons.org/licenses/by/4.0/	
437569275	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413541517573nGsz3DstdwaJaQE										http://creativecommons.org/licenses/by/4.0/	
437569267	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413541497030rf0FYrmdCbhfOru										http://creativecommons.org/licenses/by/4.0/	
437568757	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353821707yynoZb1B0B9cYY62										http://creativecommons.org/licenses/by/4.0/	
437568658	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353812342U3VusevaeDhGyayj										http://creativecommons.org/licenses/by/4.0/	
437568291	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353284684D54svC0cW1scf0Bi										http://creativecommons.org/licenses/by/4.0/	
437561687	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802123RvjuOlUc030h3uns										http://creativecommons.org/licenses/by/4.0/	
437561672	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336827065FYY26If9eSAdb60o										http://creativecommons.org/licenses/by/4.0/	
437561649	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336850822Xfe1a2Ji1aEgtW8U										http://creativecommons.org/licenses/by/4.0/	
437559625	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335981006xT2lwgXMt8Pin2El										http://creativecommons.org/licenses/by/4.0/	
437517623	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413388087696HIMUEPy4TelsJ5J										http://creativecommons.org/licenses/by/4.0/	
437516980	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335903204jZmUpex17QA6FRne										http://creativecommons.org/licenses/by/4.0/	
437485984	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354150637Hq8hWrgIfrmRQdaz										http://creativecommons.org/licenses/by/4.0/	
437485388	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413537648074ikuJpWtUqfUlcvM										http://creativecommons.org/licenses/by/4.0/	
437485303	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353969772Vku17MncsYYBz6eo										http://creativecommons.org/licenses/by/4.0/	
437478269	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779689Ps0qkTu1yTn4uHwE										http://creativecommons.org/licenses/by/4.0/	
437478268	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779577gLxmgf2MJnSJ6Skh										http://creativecommons.org/licenses/by/4.0/	
437476254	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335980987FE6NA2uenFGleJIr										http://creativecommons.org/licenses/by/4.0/	
437447691	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354144766pNUAzB2TqeOjQTnw										http://creativecommons.org/licenses/by/4.0/	
437447654	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353347736a9xVoHjvx65p3jhn										http://creativecommons.org/licenses/by/4.0/	
437443567	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335955093PZg3P1VFmK9WeapW										http://creativecommons.org/licenses/by/4.0/	
437443529	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335935049pH61VMTXHKfWMipy										http://creativecommons.org/licenses/by/4.0/	
437443528	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802519V5EO11stGu9tZWza										http://creativecommons.org/licenses/by/4.0/	
437443527	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802598iLxVFUlXcdPkciVJ										http://creativecommons.org/licenses/by/4.0/	
437443526	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413368026798ihTngeNrmLb1u12										http://creativecommons.org/licenses/by/4.0/	
437443525	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441342629509oA74R6X3TOFJ8Wwt										http://creativecommons.org/licenses/by/4.0/	
437443524	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353251215IUqS40Yn6AG1Diz1										http://creativecommons.org/licenses/by/4.0/	
437443523	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353251281mkGFcutt806SKVXg										http://creativecommons.org/licenses/by/4.0/	
437443522	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353285639L7axMKvg74uM2qT8										http://creativecommons.org/licenses/by/4.0/	
437443521	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353375801irdxaZRxQMRVK0B3										http://creativecommons.org/licenses/by/4.0/	
437443520	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413540739627ACcKKhL9L3dFEBD										http://creativecommons.org/licenses/by/4.0/	
437443519	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354073981DBcP3YR1XlPfDeY1										http://creativecommons.org/licenses/by/4.0/	
437443518	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354238849MkR87FYpXGpk3XUf										http://creativecommons.org/licenses/by/4.0/	
437443517	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413542389035PfQXj5JBVLmuGKN										http://creativecommons.org/licenses/by/4.0/	
437443516	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354213545aJIWHLCax60Idnqo										http://creativecommons.org/licenses/by/4.0/	
437443515	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413541315042j78fki0032IqKjj										http://creativecommons.org/licenses/by/4.0/	
437443514	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353292895A6VibH7HnGpZ3XA7										http://creativecommons.org/licenses/by/4.0/	
437443498	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335934175y799lR7IrqMut4Nb										http://creativecommons.org/licenses/by/4.0/	
437443270	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779821O3veG98qmPDAD5Oh										http://creativecommons.org/licenses/by/4.0/	
437443269	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413541489324dgI5b4eEK45WzPA										http://creativecommons.org/licenses/by/4.0/	
437438409	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337155909BfTytzSXdGjAx0Kx										http://creativecommons.org/licenses/by/4.0/	
437431689	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441335935130JYQVUdvkqVrEjMiK										http://creativecommons.org/licenses/by/4.0/	
437431688	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353848889gyEP1hyVXB4R6k2R										http://creativecommons.org/licenses/by/4.0/	
437431565	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441337156215vKfUeSWRzmajCrmq										http://creativecommons.org/licenses/by/4.0/	
437431564	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354146101ZTXKGzWghllabraA										http://creativecommons.org/licenses/by/4.0/	
437425742	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336976748ENjODFmagNevgU5s										http://creativecommons.org/licenses/by/4.0/	
437425741	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336977355lgfsV3mPgE93ea8r										http://creativecommons.org/licenses/by/4.0/	
437425740	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353632571WzL102BJVO9WDYZR										http://creativecommons.org/licenses/by/4.0/	
437425739	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353829986UvtqgI5KP709bMgu										http://creativecommons.org/licenses/by/4.0/	
437425738	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353681539U39jV6cwJsUmpU2C										http://creativecommons.org/licenses/by/4.0/	
437425737	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353848349ChpYSLiIyeKq9pfb										http://creativecommons.org/licenses/by/4.0/	
437425736	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353849103yos4jR1TD3Tahk2l										http://creativecommons.org/licenses/by/4.0/	
437425735	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354124659BJjl7P4crpctu5LY										http://creativecommons.org/licenses/by/4.0/	
437425734	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354124697BLUWYCarfPHjkeDk										http://creativecommons.org/licenses/by/4.0/	
437425733	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354225610nrM2pYkIhUWLVY8f										http://creativecommons.org/licenses/by/4.0/	
437425732	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354149136Ia2lmc7JykUOeuKh										http://creativecommons.org/licenses/by/4.0/	
437425731	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354225361HYCm3nOenntBCFPe										http://creativecommons.org/licenses/by/4.0/	
437425162	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353762833rq6gTgKRyM5mCEK3										http://creativecommons.org/licenses/by/4.0/	
437281884	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413367791263qM9DzMlv3TM1A5p										http://creativecommons.org/licenses/by/4.0/	
437280516	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353947453hKH1cGN0p8yllNNK										http://creativecommons.org/licenses/by/4.0/	
437278862	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354149454Drzyaby0lCQuSQFl										http://creativecommons.org/licenses/by/4.0/	
437278171	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354021345BnfvTWVl8V1kYQey										http://creativecommons.org/licenses/by/4.0/	
437278170	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354021271GyPJrI65ouxDqdqO										http://creativecommons.org/licenses/by/4.0/	
437277953	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353461597OyE5sXO2VwuPDxyQ										http://creativecommons.org/licenses/by/4.0/	
437273800	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441342629868mk7itiW25s6UA6vl										http://creativecommons.org/licenses/by/4.0/	
437271248	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779895BZL9jloQC9f5CDL3										http://creativecommons.org/licenses/by/4.0/	
437270464	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413373275762i4dX8dyrcwfzwkY										http://creativecommons.org/licenses/by/4.0/	
437238039	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353885528aMLbV0psMrTt1fsQ										http://creativecommons.org/licenses/by/4.0/	
437238011	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413538707592u5nd8h6rM1tiBa1										http://creativecommons.org/licenses/by/4.0/	
437236592	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354148786JNOCCT1g76ZvVCcT										http://creativecommons.org/licenses/by/4.0/	
437236584	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354203156DyME6Cgk7TGfagae										http://creativecommons.org/licenses/by/4.0/	
437236577	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354175206lnFPRz14b23zJLgc										http://creativecommons.org/licenses/by/4.0/	
437236538	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354218837KvU8cwT540sMNJYF										http://creativecommons.org/licenses/by/4.0/	
437235827	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353946391MQj5fAiz5izfGm9o										http://creativecommons.org/licenses/by/4.0/	
437235784	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353997763VmCsolfg6N0Css5C										http://creativecommons.org/licenses/by/4.0/	
437235783	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353997635aAK34hiAIcH0pngb										http://creativecommons.org/licenses/by/4.0/	
437235741	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354074736o50eYcBPXloG5LZJ										http://creativecommons.org/licenses/by/4.0/	
437228735	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779970MTQf3oTglWdfvhIO										http://creativecommons.org/licenses/by/4.0/	
437228715	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779550Z0dGNbXuBkeebGOT										http://creativecommons.org/licenses/by/4.0/	
437228661	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413368269585n0sqq9vTZc4Nl04										http://creativecommons.org/licenses/by/4.0/	
437228660	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336826939cRo8pSiB7md2f4kk										http://creativecommons.org/licenses/by/4.0/	
437228627	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413368508037jEFU4eJDUrAHJIc										http://creativecommons.org/licenses/by/4.0/	
437192896	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353461522HYFXNBJE4DGD8MJS										http://creativecommons.org/licenses/by/4.0/	
437192895	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353461467EMRW4vZQJtrmBZMM										http://creativecommons.org/licenses/by/4.0/	
437192894	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353461430Zw1ePrOPAa48sdI6										http://creativecommons.org/licenses/by/4.0/	
437145198	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144133677967013ryz5fn75rhnntU										http://creativecommons.org/licenses/by/4.0/	
437145197	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336779634mt2H3YTY4r1mZg24										http://creativecommons.org/licenses/by/4.0/	
437143282	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413359043747enAQbaHLyuq4iyG										http://creativecommons.org/licenses/by/4.0/	
437143240	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413359809471DvfFtRKf28RDfyB										http://creativecommons.org/licenses/by/4.0/	
437143239	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413359809274iU74LdLTA5cWMrE										http://creativecommons.org/licenses/by/4.0/	
437114747	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353349257kfkRTzgHgNTKC3NC										http://creativecommons.org/licenses/by/4.0/	
437114721	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354215943TT89dJ92jlfaqwJr										http://creativecommons.org/licenses/by/4.0/	
437110641	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413359350688BQE0eAFBIzmGgVk										http://creativecommons.org/licenses/by/4.0/	
437110640	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336802577RlRs4UlWttiYyhHf										http://creativecommons.org/licenses/by/4.0/	
437110639	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441336778738hYJsjlLonUrWVFsN										http://creativecommons.org/licenses/by/4.0/	
437110638	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353285613twyZLomePxCQrpbz										http://creativecommons.org/licenses/by/4.0/	
437110637	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413532856583wbbQVQMHQxQkoqI										http://creativecommons.org/licenses/by/4.0/	
437110636	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413534777894MgANcjVm1EYm7yD										http://creativecommons.org/licenses/by/4.0/	
437110635	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353235363aQugQibjIEvj880F										http://creativecommons.org/licenses/by/4.0/	
437110634	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353941121t7ajzuQMTeieAyQO										http://creativecommons.org/licenses/by/4.0/	
437110633	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441353811689Td8dzsRNZWeeWcT7										http://creativecommons.org/licenses/by/4.0/	
437110632	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441354005716cm7zmidxToT9KEDd										http://creativecommons.org/licenses/by/4.0/	
